No,ID,name,address,same address as evac site,comments,eligible_people,latitude,longitude,remarks
1588,E1312100178121,特別養護老人ホームプレミア扇,東京都足立区扇1-3-5,,,要配慮者,35.759888,139.776338,
1589,E1312100100121,ＦＬＡＰ－ＹＡＲＤ,東京都足立区扇1-44-15,,,要配慮者,35.766627,139.777004,
1590,E1312100173121,特別養護老人ホーム扇,東京都足立区扇1-52-23,,,要配慮者,35.766822,139.774069,
1591,E1312100014111,寺地小学校,東京都足立区扇1-7-1,,,,35.761107,139.775443,
1592,E1312100132111,扇小学校,東京都足立区扇2-30-1,,,,35.764348,139.768122,
1593,E1312100099111,扇中学校（興本扇学園）,東京都足立区扇3-18-14,,,,35.77266,139.771406,
1594,E1312100128111,興本小学校（興本扇学園）,東京都足立区扇3-22-1,,,,35.772829,139.773292,
1595,E1312100225112,東京みらい中学校・飛鳥未来高等学校,東京都足立区足立1-13-26,,,,35.763676,139.805267,
1596,E1312100225111,東京みらい児童発達支援センター,東京都足立区足立1-13-26,,,,35.763676,139.805267,
1597,E1312100123111,足立小学校,東京都足立区足立3-11-5,,,,35.764188,139.80984,
1598,E1312100079111,第十二中学校,東京都足立区大谷田1-37-1,,,,35.77996,139.84706,
1599,E1312100052111,中川東小学校,東京都足立区大谷田2-1-10,,,,35.781261,139.843863,
1600,E1312100188121,（医）成仁介護老人保健施設,東京都足立区大谷田2-18-12,,,要配慮者,35.78367,139.843699,
1601,E1312100218111,足立東高校,東京都足立区大谷田2-3-5,,,,35.781287,139.845443,
1602,E1312100049111,中川小学校,東京都足立区大谷田3-17-20,,,,35.780764,139.84174,
1603,E1312100133111,鹿浜第一小学校,東京都足立区谷在家2-24-1,,,,35.78599,139.766697,
1604,E1312100170121,谷在家障がい福祉施設,東京都足立区谷在家3-13-1,,,要配慮者,35.788267,139.76576,
1605,E1312100096111,谷中中学校,東京都足立区谷中3-14-1,,,,35.780065,139.835587,
1606,E1312100162111,辰沼小学校,東京都足立区谷中5-12-1,,,,35.78375,139.835158,
1607,E1312100177111,竹の塚小学校,東京都足立区竹の塚1-8-1,,,,35.789602,139.791011,
1608,E1312100039122,竹の塚障がい福祉館（センター１Ｆ）,東京都足立区竹の塚2-25-17,,,要配慮者,35.792696,139.794852,
1609,E1312100039121,竹の塚地域学習センター,東京都足立区竹の塚2-25-17,,,要配慮者,35.792646,139.794724,
1610,E1312100065111,保木間小学校,東京都足立区竹の塚3-6-3,,,,35.790336,139.799003,
1611,E1312100092121,特別養護老人ホーム竹の塚翔裕園,東京都足立区竹の塚7-19-14,,,要配慮者,35.800992,139.796637,
1612,E1312100209121,竹の塚福祉園・竹の塚ひまわり園,東京都足立区竹の塚7-19-7,,,要配慮者,35.800649,139.795516,
1613,E1312100214111,足立高校,東京都足立区中央本町1-3-9,,,,35.770415,139.804903,
1614,E1312100216121,特別養護護老人ホーム花ざかり,東京都足立区中央本町2-24-11,,,要配慮者,35.767941,139.808348,
1615,E1312100041111,弥生小学校,東京都足立区中央本町2-5-1,,,,35.768901,139.806768,
1616,E1312100152121,中央本町地域学習センター,東京都足立区中央本町3-15-1,,,要配慮者,35.772265,139.80973,
1617,E1312100179121,特別養護老人ホーム中央本町杉の子園,東京都足立区中央本町4-14-20,,,要配慮者,35.776389,139.808562,
1618,E1312100098111,栗島中学校,東京都足立区中央本町5-23-1,,,,35.778087,139.810761,
1619,E1312100055111,長門小学校,東京都足立区中川1-19-32,,,,35.767546,139.85575,
1620,E1312100054111,大谷田小学校,東京都足立区中川4-41-27,,,,35.77158,139.849029,
1621,E1312100148111,中島根小学校,東京都足立区島根2-9-22,,,,35.782227,139.800703,
1622,E1312100032111,島根小学校,東京都足立区島根3-28-11,,,,35.780788,139.791918,
1623,E1312100163121,綾瀬福祉園,東京都足立区東綾瀬1-26-2,,,要配慮者,35.765915,139.831216,
1624,E1312100046111,東綾瀬小学校,東京都足立区東綾瀬2-15-15,,,,35.766696,139.835256,
1625,E1312100088121,特別養護老人ホームル・ソラリオン綾瀬,東京都足立区東綾瀬3-9-1,,,要配慮者,35.769739,139.834574,
1626,E1312100068111,東伊興小学校,東京都足立区東伊興1-4-15,,,,35.802518,139.785377,
1627,E1312100220111,障がい福祉サービス事業所陽光,東京都足立区東伊興1-6-12,,,,35.803093,139.783356,
1628,E1312100181121,特別養護老人ホームはるかぜ,東京都足立区東保木間1-19-5,,,要配慮者,35.788718,139.815847,
1629,E1312100106111,淵江高校,東京都足立区東保木間2-10-1,,,,35.792151,139.811748,
1630,E1312100153121,総合スポーツセンター,東京都足立区東保木間2-27-1,,,要配慮者,35.792185,139.813806,
1631,E1312100107121,ハーモニー竹の塚第３,東京都足立区東六月町11-5,,,要配慮者,35.787917,139.807538,
1632,E1312100166121,東六月町ひまわり作業所,東京都足立区東六月町5-20,,,要配慮者,35.788594,139.80427,
1633,E1312100053111,北三谷小学校,東京都足立区東和1-17-12,,,,35.767995,139.838684,
1634,E1312100154121,東和地域学習センター,東京都足立区東和3-12-9,,,要配慮者,35.771117,139.839592,
1635,E1312100090111,蒲原中学校,東京都足立区東和3-17-15,,,,35.772633,139.836552,
1636,E1312100159111,東渕江小学校,東京都足立区東和3-20-11,,,,35.774179,139.839007,
1637,E1312100182121,特別養護老人ホームイーストピア東和,東京都足立区東和4-7-23,,,要配慮者,35.772694,139.843833,
1638,E1312100191121,介護老人保健施設ホスピア東和,東京都足立区東和4-7-8,,,要配慮者,35.772637,139.843796,
1639,E1312100060111,花保小学校,東京都足立区南花畑2-19-1,,,,35.790219,139.817908,
1640,E1312100097111,花保中学校,東京都足立区南花畑2-41-1,,,,35.79269,139.818048,
1641,E1312100167111,花畑小学校,東京都足立区南花畑3-22-1,,,,35.792603,139.826218,
1642,E1312100101121,東京都立花畑学園,東京都足立区南花畑5-24-49,,,要配慮者,35.796128,139.814941,
1643,E1312100155121,日の出デイサービスセンター,東京都足立区日ノ出町27-3-101,,,要配慮者,35.751738,139.808809,
1644,E1312100045121,足立区総合ボランティアセンター,東京都足立区日ノ出町27-3-102,,,要配慮者,35.751754,139.808221,
1645,E1312100211111,入谷南中学校,東京都足立区入谷1-24-1,,,,35.804337,139.765444,
1646,E1312100193121,特別養護老人ホームケアホーム足立,東京都足立区入谷1-8-15,,,要配慮者,35.803659,139.769804,
1647,E1312100200121,特別養護老人ホーム紫磨園,東京都足立区入谷3-3-6,,,要配慮者,35.810559,139.762064,
1648,E1312100202111,入谷中学校,東京都足立区入谷3-6-1,,,,35.809503,139.760965,
1649,E1312100027111,足立入谷小学校,東京都足立区入谷3-8-1,,,,35.810851,139.760399,
1650,E1312100201121,特別養護老人ホーム足立翔裕園,東京都足立区入谷9-15-18,,,要配慮者,35.807949,139.755964,
1651,E1312100227111,トーキョージャンボゴルフセンター,東京都足立区入谷9-26-1,,,,35.80846,139.752502,
1652,E1312100169121,梅田ひまわり工房,東京都足立区梅田5-27-11,,,要配慮者,35.771328,139.79454,
1653,E1312100076111,第九中学校,東京都足立区梅田6-32-1,,,,35.7702,139.796417,
1654,E1312100192121,社会福祉法人からしだねうめだ・あけぼの学園,東京都足立区梅田7-12-15,,,要配慮者,35.768999,139.800843,
1655,E1312100048121,梅田地域学習センター,東京都足立区梅田7-33-1,,,要配慮者,35.770655,139.798253,
1656,E1312100029111,梅島小学校,東京都足立区梅田7-35-1,,,,35.771822,139.798499,
1657,E1312100186121,介護老人保健施設しらさぎ,東京都足立区梅田8-12-10,,,要配慮者,35.772137,139.794867,
1658,E1312100072111,第四中学校,東京都足立区梅島1-2-33,,,,35.77119,139.802228,
1659,E1312100077111,第十中学校,東京都足立区梅島3-23-3,,,,35.77741,139.793816,
1660,E1312100146111,梅島第二小学校,東京都足立区梅島3-27-4,,,,35.765361,139.795438,
1661,E1312100176121,足立こども支援センターげんき,東京都足立区梅島3-28-8,,,要配慮者,35.775081,139.792571,
1662,E1312100161121,障がい福祉センターあしすと,東京都足立区梅島3-31-19,,,要配慮者,35.777369,139.792927,
1663,E1312100030111,梅島第一小学校,東京都足立区梅島3-37-4,,,,35.77772,139.795755,
1664,E1312100194111,東島根中学校,東京都足立区平野1-27-2,,,,35.781079,139.808444,
1665,E1312100223111,ピオーネ足立,東京都足立区平野1-7-7,,,,35.780674,139.805038,
1666,E1312100151111,平野小学校,東京都足立区平野3-6-3,,,,35.78291,139.807865,
1667,E1312100051121,保塚地域学習センター,東京都足立区保塚町7-16,,,要配慮者,35.786772,139.816066,
1668,E1312100174111,渕江第一小学校,東京都足立区保木間3-27-1,,,,35.797138,139.808633,
1669,E1312100195111,渕江中学校,東京都足立区保木間3-6-6,,,,35.796259,139.803688,
1670,E1312100185121,介護老人保健施設足立老人ケアセンター,東京都足立区保木間5-23-20,,,要配慮者,35.804451,139.804212,
1671,E1312100074111,第六中学校,東京都足立区本木西町16-1,,,,35.762893,139.779673,
1672,E1312100129111,本木小学校,東京都足立区本木北町7-1,,,,35.765041,139.780414,
1673,E1312100184121,介護老人保健施設千寿の郷,東京都足立区柳原2-33-6,,,要配慮者,35.74796,139.814179,
1674,E1312100070111,千寿桜堤中学校,東京都足立区柳原2-49-1,,,,35.749567,139.812889,
1675,E1312100212111,六月中学校,東京都足立区六月1-30-1,,,,35.788332,139.800156,
1676,E1312100063121,特別養護老人ホーム六月,東京都足立区六月1-6-1,,,要配慮者,35.785106,139.800607,
1677,E1312100086121,特別養護老人ホーム足立万葉苑,東京都足立区六月2-11-20,,,要配慮者,35.784662,139.7938,
1678,E1312100038111,加平小学校,東京都足立区六町3-3-11,,,,35.785286,139.81811,
1679,E1312100050111,中川北小学校,東京都足立区六木1-6-10,,,,35.790057,139.839606,
1680,E1312100061111,六木小学校,東京都足立区六木3-21-11,,,,35.797349,139.84076,
1681,E1312100197121,介護老人保健施設イルアカーサ,東京都足立区六木4-9-10,,,要配慮者,35.797647,139.839161,
1682,E1322400001111,東愛宕中学校,東京都多摩市愛宕1-52,1,,,35.632960122784,139.43117991592,
1683,E1322400002111,愛和小学校,東京都多摩市愛宕1-54,1,,,35.635006972484,139.43545202655,
1684,E1322400060121,愛宕コミュニティセンター,東京都多摩市愛宕3-2,,,,35.633327,139.434769,
1685,E1322400003111,多摩永山中学校,東京都多摩市永山2-7-1,1,,,35.625237707707,139.44642034691,
1686,E1322400004111,永山小学校,東京都多摩市永山2-8-1,1,,,35.627598629474,139.44615809965,
1687,E1322400005121,高齢者総合ケアセンターケアプラザ多摩,東京都多摩市永山3-12-2,,,,35.620817,139.444072,
1688,E1322400006111,瓜生小学校,東京都多摩市永山5-13,1,,,35.620373436313,139.44512696984,
1689,E1322400007111,都立永山高校,東京都多摩市永山5-22,1,,,35.613939,139.447733,
1690,E1322400008111,市民活動・交流セン　ター／多摩ふるさ　と資料館　（旧北貝取小学校）,東京都多摩市貝取1-26-1,1,,,35.625168,139.439903,
1691,E1322400009121,あいクリニック,東京都多摩市貝取1431-3,,,,35.63505931,139.4436143,
1692,E1322400010111,青陵中学校,東京都多摩市貝取2-9-1,1,,,35.621244018608,139.43940879211,
1693,E1322400011111,貝取小学校,東京都多摩市貝取3-9,1,,,35.618558186146,139.44147521472,
1694,E1322400059121,貝取コミュニティセンター,東京都多摩市貝取4-5-1,,,,35.615832,139.439839,
1695,E1322400015111,多摩中学校,東京都多摩市関戸3-19-1,1,,,35.649422919975,139.45792733729,
1696,E1322400016111,多摩第一小学校,東京都多摩市関戸3-2-23,1,,,35.650791664311,139.45742865344,
1697,E1322400056121,関戸・一ノ宮コミュニティセンター,東京都多摩市関戸4-19-5,,,,35.648975,139.449581,
1698,E1322400017111,関戸公民館,東京都多摩市関戸4-72,1,,,35.649632,139.447052,
1699,E1322400018111,多摩第三小学校,東京都多摩市乞田712,1,,,35.631760392988,139.43617502746,
1700,E1322400057121,乞田・貝取コミュニティセンター,東京都多摩市乞田810,,,,35.630915,139.434571,
1701,E1322400019111,桜ヶ丘コミュニティセンター,東京都多摩市桜ケ丘1-17-7,,,,35.63992938,139.4465085,
1702,E1322400020121,桜ヶ丘いきいき元気センター,東京都多摩市桜ヶ丘2-1-1,,,,35.64077038,139.4448419,
1703,E1322400021121,白楽荘,東京都多摩市山王下1-18-2,,,,35.62523657,139.4151103,
1704,E1322400022111,北諏訪小学校,東京都多摩市諏訪1-60-1,1,,,35.630447504986,139.44966546171,
1705,E1322400023111,武道館,東京都多摩市諏訪4-9,,,,35.625452,139.458904,
1706,E1322400024111,諏訪複合教育施設,東京都多摩市諏訪5-1,,,,35.623466667513,139.45498371864,
1707,E1322400025111,諏訪中学校,東京都多摩市諏訪5-12-1,1,,,35.622268050665,139.45461930409,
1708,E1322400026111,諏訪小学校,東京都多摩市諏訪5-13,1,,,35.620322086752,139.45467658529,
1709,E1322400068121,諏訪老人福祉館,東京都多摩市諏訪5-4,,,,35.622337,139.450806,
1710,E1322400028111,聖ヶ丘中学校,東京都多摩市聖ケ丘2-17,1,,,35.634205598929,139.45848524554,
1711,E1322400065111,聖ヶ丘小学校,東京都多摩市聖ケ丘3-66,,,,35.629087064205,139.46013449276,
1712,E1322400074111,多摩大学・多摩大学附属聖ヶ丘中学高等学校,東京都多摩市聖ケ丘4-1-1,,,,35.629926,139.463754,
1713,E1322400027121,都立多摩桜の丘学園,東京都多摩市聖ヶ丘1-17-1,,,,35.63684442,139.4579838,
1714,E1322400029121,あい小規模多機能施設,東京都多摩市聖ヶ丘2-20-6,,,,35.631875,139.457381,
1715,E1322400061121,聖ヶ丘コミュニティセンター,東京都多摩市聖ヶ丘2-21-1,,,,35.630907,139.458121,
1716,E1322400030121,あいグループホームどんぐり,東京都多摩市聖ヶ丘2-21-2,,,,35.6316585,139.457499,
1717,E1322400032121,あい介護老人保健施設,東京都多摩市中沢1-17-38,,,,35.62219404,139.4126303,
1718,E1322400033111,南鶴牧小学校,東京都多摩市鶴牧5-43,1,,,35.614632126238,139.41880340777,
1719,E1322400062121,唐木田コミュニティセンター,東京都多摩市鶴牧6-14,,,,35.615395,139.4133,
1720,E1322400034111,大松台小学校,東京都多摩市鶴牧6-4,1,,,35.615928406836,139.41547086928,
1721,E1322400035111,鶴牧中学校,東京都多摩市鶴牧6-5-1,1,,,35.613693560111,139.41363112028,
1722,E1322400036111,東寺方小学校,東京都多摩市東寺方100,1,,,35.647349329601,139.4396997726,
1723,E1322400037111,総合体育館,東京都多摩市東寺方588-1,,,,35.64354196,139.4362533,
1724,E1322400054121,東寺方老人福祉館,東京都多摩市東寺方626-7,,,,35.643297,139.437758,
1725,E1322400055121,総合福祉センター,東京都多摩市南野3-15-1,,,,35.612489,139.412867,
1726,E1322400038111,豊ヶ丘小学校,東京都多摩市豊ケ丘2-4-1,1,,,35.62294942838,139.43376030373,
1727,E1322400040111,旧南豊ヶ丘小学校,東京都多摩市豊ケ丘6-4,1,,,35.61156347,139.4333293,
1728,E1322400067121,豊ヶ丘老人福祉館,東京都多摩市豊ヶ丘5-6,,,,35.614528,139.434636,
1729,E1322400042111,東落合小学校,東京都多摩市落合3-24,1,,,35.618628741291,139.43089231841,
1730,E1322400043111,落合中学校,東京都多摩市落合4-14,1,,,35.615516322671,139.42950178481,
1731,E1322400044111,西落合小学校,東京都多摩市落合5-6,1,,,35.614222170223,139.42395986145,
1732,E1322400058121,鶴牧・落合・南野コミュニティセンター,東京都多摩市落合6-5,,,,35.612251,139.425644,
1733,E1322400045121,桜ヶ丘延寿ホーム,東京都多摩市連光寺1-1-1,,,,35.64777019,139.4588475,
1734,E1322400046121,デイケアサービスセンターすみれ,東京都多摩市連光寺3-4-5,,,,35.64440682,139.4597564,
1735,E1322400066121,連光寺老人福祉館,東京都多摩市連光寺3-57-1,,,,35.642757,139.456866,
1736,E1322400047111,連光寺小学校,東京都多摩市連光寺3-64-1,1,,,35.641941147944,139.45705876172,
1737,E1322400064121,三方の森コミュニティ会館,東京都多摩市和田1254-12,,,,35.646192,139.416096,
1738,E1322400048111,帝京大学小学校,東京都多摩市和田1254-6,1,,,35.64421052,139.4178344,
1739,E1322400049121,和光園,東京都多摩市和田1532,,,,35.64596045,139.4314603,
1740,E1322400050121,愛生苑,東京都多摩市和田1547,,,,35.646833,139.431986,
1741,E1322400063121,和田・東寺方コミュニティセンター,東京都多摩市和田2006-4,,,,35.641017,139.427372,
1742,E1322400051111,和田中学校,東京都多摩市和田234,1,,,35.642187788563,139.43050948074,
1743,E1322400052111,多摩第二小学校,東京都多摩市和田75,1,,,35.644995734123,139.43310335344,
1744,E1310600006111,柏葉中学校,東京都台東区下谷3-1-29,1,,,35.723284,139.786146,
1745,E1310600009111,浅草小学校,東京都台東区花川戸1-14-15,1,,,35.713575,139.799309,
1746,E1310600052121,特別養護老人ホーム橋場すみれ園,東京都台東区橋場1-1-10,,,,35.723351,139.807574,
1747,E1310600041111,産業研修センター,東京都台東区橋場1-36-2,,,,35.724127,139.808196,
1748,E1310600034111,都立白鷗高校,東京都台東区元浅草1-6-22,,,,35.708307,139.783127,
1749,E1310600038111,都立浅草高校,東京都台東区今戸1-8-13,,,,35.71912,139.802598,
1750,E1310600040111,桜橋中学校,東京都台東区今戸2-1-8,,,,35.720743,139.806796,
1751,E1310600026111,根岸小学校,東京都台東区根岸3-9-8,,,,35.723703,139.778763,
1752,E1310600028111,金曾木小学校,東京都台東区根岸4-16-22,,,,35.725907,139.785273,
1753,E1310600012111,東泉小学校,東京都台東区三ノ輪1-23-9,1,,,35.728489,139.792113,
1754,E1310600033111,ことぶきこども園,東京都台東区寿1-10-9,,,,35.707035,139.788952,
1755,E1310600032111,中小企業振興センター,東京都台東区小島2-9-18,,,,35.706146,139.783669,
1756,E1310600004111,松葉小学校,東京都台東区松が谷1-13-16,1,,,35.712239,139.786776,
1757,E1310600050121,松が谷福祉会館,東京都台東区松が谷1-4-12,,,,35.711423,139.785449,
1758,E1310600047121,ケアハウス松が谷,東京都台東区松が谷4-4-3,,,,35.717515,139.78765,
1759,E1310600020111,黒門小学校,東京都台東区上野1-16-20,,,,35.706926,139.771397,
1760,E1310600024111,都立上野高校,東京都台東区上野公園10-14,,,,35.718742,139.769745,
1761,E1310600025111,忍岡中学校,東京都台東区上野公園18-20,,,,35.719435,139.779068,
1762,E1310600015111,上野中学校,東京都台東区上野桜木1-14-55,1,,,35.721276,139.775172,
1763,E1310600011111,石浜小学校,東京都台東区清川1-14-21,1,,,35.724951,139.803622,
1764,E1310600042121,特別養護老人ホーム浅草ほうらい,東京都台東区清川2-14-7,,,,35.727066,139.801375,
1765,E1310600042111,福祉プラザ台東清峰会,東京都台東区清川2-14-7,,,,35.727024,139.800964,
1766,E1310600036111,生涯学習センター,東京都台東区西浅草3-25-16,,,,35.717375,139.789618,
1767,E1310600035111,金竜小学校,東京都台東区千束1-9-9,,,,35.718573,139.790085,
1768,E1310600049121,老人保健施設千束,東京都台東区千束3-20-5,,,,35.722689,139.792783,
1769,E1310600010111,千束小学校,東京都台東区浅草4-24-11,1,,,35.719374,139.79401,
1770,E1310600043121,特別養護老人ホーム浅草,東京都台東区浅草4-26-2,,,,35.719098,139.793402,
1771,E1310600037111,富士小学校,東京都台東区浅草4-48-9,,,,35.71882,139.798315,
1772,E1310600051121,特別養護老人ホームフレスコ浅草,東京都台東区浅草5-33-7,,,,35.721915,139.796167,
1773,E1310600054111,台東育英小学校,東京都台東区浅草橋2-26-8,,,,35.700176,139.785522,
1774,E1310600031111,都立忍岡高校,東京都台東区浅草橋5-1-24,,,,35.700739,139.782956,
1775,E1310600003111,旧柳北小学校,東京都台東区浅草橋5-1-8,1,,,35.699557,139.782484,
1776,E1310600013111,浅草中学校,東京都台東区蔵前1-3-4,1,,,35.699872,139.789937,
1777,E1310600030111,都立蔵前工科高校,東京都台東区蔵前1-3-57,,,,35.700409,139.791475,
1778,E1310600046121,特別養護老人ホームグリーンハイム荒川,東京都台東区蔵前2-11-7,,,,35.703657,139.793059,
1779,E1310600016111,蔵前小学校,東京都台東区蔵前4-19-11,1,,,35.704506,139.789357,
1780,E1310600019111,台東一丁目区民館,東京都台東区台東1-25-5,,,,35.701674,139.777771,
1781,E1310600019121,特別養護老人ホーム台東,東京都台東区台東1-25-5,,,,35.701892,139.777801,
1782,E1310600014111,御徒町台東中学校,東京都台東区台東4-13-16,1,,,35.706942,139.777456,
1783,E1310600018111,平成小学校,東京都台東区台東4-21-15,,,,35.706526,139.780179,
1784,E1310600044121,特別養護老人ホーム谷中,東京都台東区谷中2-17-20,,,,35.72391,139.764448,
1785,E1310600029111,谷中小学校,東京都台東区谷中2-9-16,1,,,35.72405,139.765347,
1786,E1310600023112,忍岡小学校,東京都台東区池之端2-1-22,1,,,35.713924,139.766651,
1787,E1310600055121,日本助産師会館,東京都台東区鳥越2-12-2,,,,35.702292,139.786285,
1788,E1310600021111,老人福祉センター,東京都台東区東上野2-25-14,,,,35.709548,139.781513,
1789,E1310600022111,東上野区民館,東京都台東区東上野3-24-6,,,,35.711336,139.779617,
1790,E1310600007111,上野小学校,東京都台東区東上野6-16-8,1,,,35.713729,139.783756,
1791,E1310600005111,東浅草小学校,東京都台東区東浅草2-27-19,1,,,35.724591,139.7985,
1792,E1310600039111,たなか多目的センター,東京都台東区日本堤2-25-4,,,,35.727878,139.797364,
1793,E1310600027111,大正小学校,東京都台東区入谷2-23-8,,,,35.7209,139.787766,
1794,E1310600017111,駒形中学校,東京都台東区北上野2-15-1,1,,,35.717272,139.784313,
1795,E1310600008111,田原小学校,東京都台東区雷門1-5-14,1,,,35.710154,139.792801,
1796,E1310600053121,サナサンテ入谷,東京都台東区竜泉1-19-7,,,,35.72358,139.789538,
1797,E1310600056111,竜泉福祉センター,東京都台東区竜泉2-10-6,,,,35.725388,139.789474,
1798,E1310600056121,特別養護老人ホーム竜泉,東京都台東区竜泉2-10-6,,,,35.725388,139.789474,
1799,E1311100002111,羽田小学校,東京都大田区羽田3-3-14,1,,,35.5474926491051,139.746184003843,
1800,E1311100003111,コミュニティセンター羽田旭,東京都大田区羽田旭町7-1,1,,,35.5536473629506,139.7473088179,
1801,E1311100004111,矢口西小学校,東京都大田区下丸子1-7-1,1,,,35.5681492414554,139.687404232283,
1802,E1311100005111,矢口中学校,東京都大田区下丸子2-23-1,1,,,35.5637458747327,139.685530131167,
1803,E1311100006111,蒲田中学校,東京都大田区蒲田1-12-5,1,,,35.5661570694968,139.719326908121,
1804,E1311100007111,蒲田小学校,東京都大田区蒲田1-30-1,1,,,35.5639013740131,139.720411796752,
1805,E1311100008111,北蒲広場,東京都大田区蒲田2-10-1,1,,,35.5658688556157,139.725686709401,
1806,E1311100009111,新宿小学校,東京都大田区蒲田本町1-5-1,1,,,35.5572405165429,139.715948356033,
1807,E1311100010111,松仙小学校,東京都大田区久が原1-11-1,1,,,35.5861274961959,139.690641700775,
1808,E1311100011111,久原小学校,東京都大田区久が原4-12-10,1,,,35.580188970225,139.694057122022,
1809,E1311100012111,山王小学校,東京都大田区山王1-26-33,1,,,35.5921374172401,139.725502636433,
1810,E1311100013111,小池小学校,東京都大田区上池台2-22-7,1,,,35.5975028364109,139.695008356844,
1811,E1311100014111,道塚小学校,東京都大田区新蒲田3-3-18,1,,,35.5583556255935,139.707098500415,
1812,E1311100015111,おなづか小学校,東京都大田区西蒲田1-19-1,1,,,35.5707686605952,139.712508401841,
1813,E1311100016111,蓮沼中学校,東京都大田区西蒲田2-3-1,1,,,35.5708032632364,139.708052183658,
1814,E1311100017111,ふれあいはすぬま,東京都大田区西蒲田3-19-1,1,,,35.5681160788405,139.707801961511,
1815,E1311100018111,相生小学校,東京都大田区西蒲田6-19-1,1,,,35.5658883142086,139.712279796125,
1816,E1311100019111,御園中学校,東京都大田区西蒲田8-5-1,1,,,35.5613447004088,139.712072329374,
1817,E1311100020111,馬込中学校,東京都大田区西馬込2-35-6,1,,,35.5846410739777,139.702741080223,
1818,E1311100021111,志茂田中学校,東京都大田区西六郷1-4-10,1,,,35.5557378305193,139.710560658733,
1819,E1311100022111,志茂田小学校,東京都大田区西六郷1-4-2,1,,,35.555121989716,139.711512235777,
1820,E1311100023111,西六郷小学校,東京都大田区西六郷2-3-1,1,,,35.5517112201375,139.709175415359,
1821,E1311100024111,高畑小学校,東京都大田区西六郷3-28-23,1,,,35.5450432589922,139.706437141174,
1822,E1311100025111,糀谷小学校,東京都大田区西糀谷3-13-21,1,,,35.5554523536068,139.734188937728,
1823,E1311100026111,糀谷中学校,東京都大田区西糀谷3-6-23,1,,,35.5565117870495,139.736880430322,
1824,E1311100027111,石川台中学校,東京都大田区石川町2-23-1,1,,,35.5991805771893,139.681636946192,
1825,E1311100028111,調布大塚小学校,東京都大田区雪谷大塚町12-1,1,,,35.5907821123358,139.678110090048,
1826,E1311100029111,千鳥小学校,東京都大田区千鳥2-5-1,1,,,35.571317527081,139.691795374387,
1827,E1311100030111,矢口小学校,東京都大田区多摩川1-18-22,1,,,35.5629148439366,139.698327578692,
1828,E1311100031111,こらぼ大森,東京都大田区大森西2-16-2,1,,,35.5768311550344,139.730187092437,
1829,E1311100032111,大森第八中学校,東京都大田区大森西2-21-1,1,,,35.5759149117093,139.727016372813,
1830,E1311100033111,開桜小学校,東京都大田区大森西2-26-3,1,,,35.5757940720357,139.73150314437,
1831,E1311100034111,大森第三小学校,東京都大田区大森西5-22-18,1,,,35.570824132368,139.725925957809,
1832,E1311100035111,大森東小学校,東京都大田区大森東1-29-1,1,,,35.5755470048672,139.73865923252,
1833,E1311100036111,大森第一小学校,東京都大田区大森東3-1-18,1,,,35.5705005822249,139.735649583567,
1834,E1311100037111,大森東中学校,東京都大田区大森東4-1-1,1,,,35.5691369289128,139.736247400701,
1835,E1311100038111,中富小学校,東京都大田区大森東5-6-24,1,,,35.5697556757573,139.741088064121,
1836,E1311100039111,大森第四小学校,東京都大田区大森南3-18-26,1,,,35.5656038150815,139.742526663344,
1837,E1311100040111,大森第一中学校,東京都大田区大森南5-6-5,1,,,35.5620793328866,139.751779849535,
1838,E1311100041111,入新井第一小学校,東京都大田区大森北4-6-7,1,,,35.5842922306283,139.727301114189,
1839,E1311100042111,大森第二中学校,東京都大田区大森北6-18-1,1,,,35.5795562969467,139.732253543086,
1840,E1311100043111,入新井第五小学校,東京都大田区大森北6-4-8,1,,,35.5811826660459,139.733674592615,
1841,E1311100044111,大森第五小学校,東京都大田区大森本町1-10-5,1,,,35.5819824073393,139.737827749198,
1842,E1311100045111,大森第四中学校,東京都大田区池上1-15-1,1,,,35.577898718686,139.708604910154,
1843,E1311100046111,池上小学校,東京都大田区池上1-33-8,1,,,35.5765564215525,139.705805206007,
1844,E1311100047111,徳持小学校,東京都大田区池上7-18-1,1,,,35.5700168671998,139.701181917081,
1845,E1311100048111,入新井第二小学校,東京都大田区中央2-15-1,1,,,35.5788840762755,139.720812226036,
1846,E1311100049111,入新井第四小学校,東京都大田区中央3-5-8,1,,,35.5775176902995,139.716793001372,
1847,E1311100050111,大森第三中学校,東京都大田区中央4-12-8,1,,,35.580725939151,139.71563000773,
1848,E1311100051111,池上第二小学校,東京都大田区中央8-9-1,1,,,35.5739889588811,139.713470248309,
1849,E1311100052111,貝塚中学校,東京都大田区中馬込3-13-1,1,,,35.5939627180735,139.705468736088,
1850,E1311100053111,大森第十中学校,東京都大田区仲池上2-13-1,1,,,35.5849314534801,139.700036824653,
1851,E1311100054111,仲六郷小学校,東京都大田区仲六郷1-26-1,1,,,35.5535084152437,139.7169028308,
1852,E1311100055111,六郷中学校,東京都大田区仲六郷3-11-11,1,,,35.5482009135323,139.710566394252,
1853,E1311100092111,田園調布小学校,東京都大田区田園調布2-31-16,1,,,35.595522676052,139.668568335487,
1854,E1311100056111,田園調布中学校,東京都大田区田園調布2-60-1,1,,,35.5982249632224,139.669499984691,
1855,E1311100057111,東調布第一小学校,東京都大田区田園調布南28-7,1,,,35.5826862923251,139.677572212992,
